p.accession,p.type,target.LPGF,decoy.LPGF
NP_001338.2,master,15.653559774527022,0.08501488366434662
NP_954855.1,master,5.062968561824646,0.3546648487957246
NP_060592.2,master,inf,NA
NP_064708.1,master,inf,0.14956363607064946
NP_955376.1,master,9.903094579854383,NA
NP_955369.1,master,5.311992673680622,NA
NP_002149.2,master,2.5471236778615385,0.004554295629913745
NP_006682.2,master,inf,0.04426045691490439
NP_954981.1,master,inf,NA
NP_787071.2,master,7.620135713425545,0.2804299495876693
NP_000026.2,master,5.216118123291229,0.11972814410169558
NP_009217.3,master,14.046104751312354,0.32957003975498644
NP_065970.2,master,10.186999826629505,0.26186884973441127
NP_065185.1,master,1.8848293361241166,NA
NP_689620.2,master,inf,NA
NP_079203.3,master,3.800046857491865,NA
NP_620126.2,master,7.877852667621869,NA
NP_116201.7,master,9.997965665729103,NA
NP_116172.2,master,inf,NA
NP_115679.2,master,inf,0.0017523860279108384
NP_065154.2,master,8.79347196368092,NA
NP_060979.2,master,inf,NA
NP_054777.2,master,inf,0.2877403177784277
NP_054762.2,master,3.4738835184055077,NA
NP_006603.2,master,inf,0.17523145358090153
NP_078930.3,master,inf,NA
NP_114409.2,master,inf,0.15626259984621338
NP_076996.2,master,14.214227080696759,0.21823530866353122
NP_073745.2,master,inf,NA
NP_078805.3,master,inf,0.12971109930919192
NP_000396.2,master,13.824256001695998,0.1918304476742352
NP_060440.2,master,inf,0.45803408758086184
NP_075050.3,master,inf,1.5266313104583278
NP_839943.2,master,inf,0.07634924246860114
NP_060104.2,master,inf,NA
NP_056417.2,master,4.072812750896928,0.1023732573303152
NP_060516.2,master,8.627745263274456,1.64553455331549
NP_056130.2,master,inf,2.224676299573695
NP_000522.3,master,4.366526355562144,0.05844464259149337
NP_061176.3,master,inf,0.0033041276198378295
NP_005266.2,master,inf,NA
NP_872304.2,master,6.742386682265806,NA
NP_060422.4,master,inf,0.8255367090777554
NP_079229.2,master,inf,0.4872637052401129
NP_057474.2,master,inf,NA
NP_877429.2,master,inf,NA
NP_775818.2,master,6.042297619561345,0.48009205307500896
NP_006214.2,master,inf,0.29850358371261704
NP_056506.2,master,inf,0.4347881859729086
NP_079335.2,master,0.5400935632370831,0.15626259984621338
NP_006360.3,master,inf,0.408399732662269
NP_065796.1,master,inf,0.9754779421825981
NP_942559.1,master,3.1129947928971937,0.2765599990408282
NP_115545.3,master,11.232803878328193,0.9809787299073625
NP_008840.1,master,9.317938918608943,0.12260403592432907
NP_006421.2,master,12.4763119382714,0.5042970445388929
NP_055213.2,master,12.070417700667091,NA
NP_004913.2,master,inf,0.22017198792741022
NP_085143.1,master,5.535750623783055,0.1750151240360005
NP_940986.1,master,inf,NA
NP_940959.1,master,7.273716475441339,NA
NP_940954.1,master,7.596162447811678,NA
NP_940940.1,master,12.110796571865091,0.09497612525414847
NP_940919.1,master,10.936072346094944,NA
NP_940887.1,master,inf,NA
NP_940851.1,master,15.954589770191003,0.22294718853616508
NP_060176.2,master,inf,1.4723008843140941
NP_004068.2,master,inf,NA
NP_004111.2,master,inf,0.670819084613414
NP_938205.1,master,15.05149978319906,0.08207717966864508
NP_077288.2,master,inf,0.0604867107755113
NP_056161.2,master,inf,0.1517574517855234
NP_002877.2,master,inf,NA
NP_937878.1,master,inf,NA
NP_002990.2,master,inf,NA
NP_115569.2,master,inf,NA
NP_055496.2,master,inf,NA
NP_937863.1,master,inf,0.05144352203380374
NP_075388.2,master,inf,NA
NP_938015.1,master,4.375620231690303,NA
NP_005329.3,master,1.8647642604415902,0.3035988940313261
NP_037471.2,master,9.247859872145753,NA
NP_078905.2,master,12.910050009798592,NA
NP_004090.4,master,12.703682070490148,0.09497612525414847
NP_922946.1,master,inf,0.10872958501195634
NP_031373.2,master,4.963226662521596,0.42676815742264507
NP_932765.1,master,inf,0.7464783446838905
NP_919442.1,master,13.270642639439492,NA
NP_003860.2,master,6.009073223624292,NA
NP_932343.1,master,13.972318537151436,0.41229636508418355
NP_932332.1,master,inf,NA
NP_919424.1,master,inf,NA
NP_055750.2,master,inf,0.620369803495922
NP_055177.2,master,10.896543539795722,0.018374071883357643
NP_803877.2,master,5.953438291620882,NA
NP_004046.2,master,inf,NA
NP_892116.2,master,inf,0.7415140522907191
NP_060827.2,master,1.0041100342640623,0.5148021685662104
NP_931045.1,master,5.80292080302585,0.8742426897105432
NP_079330.2,master,inf,0.7325700581853956
NP_062538.5,master,inf,0.23752900371651395
NP_899237.1,master,9.164070417765329,0.31850752342224226
NP_005460.2,master,inf,NA
NP_001117.2,master,inf,0.9298115628078276
NP_005328.2,master,1.8740833296954476,0.14411645035084394
NP_002258.2,master,inf,0.34364998914338324
NP_009169.3,master,4.53795027506455,NA
NP_899152.1,master,8.222195704753506,0.057665698267115664
NP_899196.1,master,9.374090064113176,NA
NP_115763.2,master,3.9751362361518843,NA
NP_694972.3,master,2.9828155821620563,0.11457036311458813
NP_689481.2,master,inf,0.1368986564162445
NP_057026.3,master,8.896194155004896,NA
NP_003312.3,master,inf,NA
NP_612456.1,master,3.957503179073873,NA
NP_612378.1,master,5.351479360727283,NA
NP_064632.2,master,inf,0.023758890048325543
NP_060336.3,master,12.12316795312598,NA
NP_056311.2,master,inf,0.21458110113668116
NP_055270.1,master,7.640485930125179,NA
NP_037371.2,master,11.638200019117807,0.13040163239501176
NP_891554.1,master,inf,0.06908340277702865
NP_003755.2,master,inf,0.01440617592455805
NP_006342.2,master,inf,1.38970575187012
NP_006457.2,master,5.717302203652513,0.03642117552484036
NP_003684.2,master,4.78668459971667,NA
NP_006859.2,master,inf,NA
NP_112241.2,master,7.6800028190270355,0.02710089165233938
NP_976312.1,master,inf,0.01394866981702299
NP_085131.1,master,inf,NA
NP_981951.1,master,inf,0.3370171086696984
NP_009007.2,master,5.163006660058616,NA
NP_976249.1,master,4.6165425398044215,0.2877403177784277
NP_006054.2,master,inf,0.9868171793412642
NP_976033.1,master,13.737105825977098,0.29154994292519293
NP_004783.2,master,inf,0.13302804745802957
NP_005751.2,master,inf,0.04770809722031384
NP_653183.2,master,4.309563344997008,NA
NP_057501.2,master,inf,NA
NP_055965.1,master,inf,NA
NP_958934.1,master,inf,NA
NP_079051.9,master,inf,NA
NP_056991.2,master,inf,0.02723443269572029
NP_060631.2,master,inf,0.3401400306595297
NP_003254.2,master,5.4952032923851615,0.0686461784938961
NP_005984.3,master,inf,0.9056588853592885
NP_060174.2,master,7.178040566476059,NA
NP_958505.1,master,inf,NA
NP_951032.1,master,9.486868333714936,NA
NP_004809.2,master,inf,0.8087267093810602
NP_061950.2,master,inf,0.03642117552484036
NP_037519.2,master,5.889717340011588,NA
NP_005079.2,master,inf,0.6128771367990817
NP_056272.2,master,inf,NA
NP_149974.2,master,inf,0.09176632322324822
NP_109590.3,master,inf,0.7251208235603694
NP_003585.3,master,inf,0.1817114111228527
NP_005964.3,master,inf,NA
NP_002989.2,master,11.375881811920769,NA
NP_060089.1,master,inf,1.400536612342693
NP_065190.2,master,12.68601179830816,8.1348938581748
NP_064601.3,master,inf,NA
NP_004660.2,master,inf,NA
NP_000086.2,master,inf,NA
NP_115605.2,master,13.917163272250379,0.002017383217534868
NP_115609.2,master,inf,NA
NP_060602.2,master,7.738947554569732,1.217800781589663
NP_004873.3,master,inf,0.09276410350952864
NP_060598.3,master,inf,0.48088308000664864
NP_055506.1,master,inf,0.33296688048444767
NP_942595.1,master,inf,0.6964025224066676
NP_149112.1,master,inf,NA
NP_689942.2,master,inf,1.7887167837255744
NP_689706.2,master,15.05149978319906,0.4873905868153163
NP_689547.2,master,inf,0.0686461784938961
NP_060275.2,master,inf,0.4300177189151711
NP_060222.2,master,11.913197085032778,0.19825689161879698
NP_057033.2,master,inf,NA
NP_004536.2,master,inf,NA
NP_055848.1,master,inf,0.07866378310932166
NP_942090.1,master,4.895942132422702,1.1083471845421757
NP_006388.2,master,inf,NA
NP_057213.2,master,inf,NA
NP_057688.2,master,inf,0.17208876927206906
NP_940942.1,master,9.489017476789094,0.21564603238396723
NP_940943.1,master,6.752931016925231,NA
NP_006764.3,master,inf,0.1051361321719773
NP_055206.2,master,7.584499625055954,0.686388745964635
NP_061944.2,master,15.954589770191003,NA
NP_005472.2,master,inf,NA
NP_003326.2,master,inf,NA
NP_937838.1,master,7.660850530623212,0.3224823912343193
NP_003959.3,master,5.423353796699633,0.3224823912343193
NP_937883.1,master,4.419529120840361,0.16855229975282987
NP_061907.2,master,13.377097970353779,NA
NP_054836.2,master,12.896543539795722,NA
NP_002504.2,master,inf,NA
NP_115698.3,master,3.3672446609709636,NA
NP_005118.2,master,4.2204828453744945,NA
NP_071898.2,master,inf,1.2032670488749118
NP_115521.3,master,inf,0.11617088564454962
NP_006824.2,master,inf,0.0949948886169498
NP_115728.2,master,9.896916060489948,1.0411036005913925
NP_898898.1,master,inf,0.5703870856282093
NP_891988.1,master,4.411964486844212,NA
NP_008841.2,master,3.586080638221347,NA
NP_443096.1,master,10.852918292053022,NA
NP_006834.2,master,4.448451088732395,NA
NP_061980.1,master,inf,NA
NP_001975.1,master,inf,NA
NP_872311.2,master,4.445896923963851,NA
NP_005883.2,master,inf,0.8348506942291245
NP_006773.2,master,inf,NA
NP_871629.1,master,inf,NA
NP_060957.2,master,6.752931016925231,NA
NP_003583.2,master,inf,0.018374071883357643
NP_057584.2,master,inf,0.12971109930919192
NP_001677.2,master,inf,NA
NP_005058.3,master,1.9174908534435469,NA
NP_057030.3,master,inf,0.32278372311241726
NP_852478.1,master,inf,0.13302804745802957
NP_852615.1,master,13.432145536684683,NA
NP_112233.2,master,inf,0.5940645229307959
NP_814444.1,master,6.670268453985014,1.6568493442472771
NP_689753.2,master,inf,0.34102270914566135
NP_036216.2,master,6.855818518941818,NA
NP_061949.3,master,6.518198249189796,0.03642117552484036
NP_710157.2,master,3.0376858188190123,NA
NP_054747.2,master,6.362013587292966,NA
NP_828847.1,master,5.830825140610462,0.4162428894115397
NP_065142.2,master,inf,NA
NP_061948.1,master,13.099070614523203,0.03642117552484036
NP_149080.2,master,inf,NA
NP_808817.1,master,inf,NA
NP_036447.1,master,15.653559774527022,NA
NP_115488.2,master,5.686428507278693,NA
NP_065701.2,master,inf,NA
NP_787048.1,master,inf,0.18985363676303763
NP_056475.1,master,15.954589770191003,1.1928382660665862
NP_078925.3,master,9.850115974715443,NA
NP_071449.1,master,7.729400750399347,0.6611194805524797
NP_059142.2,master,5.7077248027927725,NA
NP_776251.1,master,6.171620576135204,NA
NP_060932.2,master,inf,0.10872958501195634
NP_666019.1,master,3.3883898685711578,NA
NP_064504.2,master,inf,0.27344732144898776
NP_003963.1,master,inf,0.46184615103048493
NP_525023.2,master,inf,NA
NP_056254.1,master,14.778498511135322,0.37384112881149606
NP_060700.2,master,inf,0.1352591900012279
NP_705898.1,master,inf,0.5708994670962114
NP_004454.2,master,11.689701144070384,0.19491220509671797
NP_055428.1,master,inf,0.680542258037395
NP_733759.1,master,1.0150343056938862,NA
NP_006460.2,master,inf,0.555686019478828
NP_076423.2,master,inf,0.1023732573303152
NP_085148.1,master,14.724140848812729,NA
NP_061945.1,master,15.000347260751678,0.9089962056899311
NP_006597.2,master,inf,NA
NP_695003.1,master,14.301377256415659,0.41009759202062124
NP_694968.1,master,inf,NA
NP_690605.1,master,4.438885746082294,NA
NP_689968.1,master,inf,0.555686019478828
NP_689778.1,master,5.939774577511174,NA
NP_115971.2,master,inf,0.18980048133325078
NP_060848.2,master,inf,NA
NP_666499.1,master,inf,NA
NP_665859.1,master,inf,0.5777722580471122
NP_115693.2,master,7.515133173239206,NA
NP_002787.2,master,inf,NA
NP_060281.2,master,inf,NA
NP_078799.2,master,inf,0.5593648179938607
NP_002615.2,master,14.410521725840727,0.3703379502046853
NP_061974.2,master,inf,NA
NP_005915.2,master,5.675442362833342,NA
NP_001032354.1,master,inf,0.5148021685662104
NP_078966.2,master,-0.20111081612140458,0.0195383270367358
NP_001032584.1,master,inf,NA
NP_057238.3,master,inf,NA
NP_612362.2,master,8.036236104062196,NA
NP_001026897.1,master,14.06809904501852,NA
NP_001025041.1,master,3.3033285085318007,1.3770732681416498e-05
NP_057159.2,master,3.968446121665675,0.1517579527676564
NP_001020774.1,master,inf,NA
NP_001020419.1,master,10.310015300307649,NA
NP_061903.2,master,11.219582040895915,1.2581239610467458
NP_000876.3,master,inf,0.36227211224741074
NP_000875.2,master,inf,NA
NP_776169.2,master,14.398287269423717,NA
NP_001017980.1,master,6.019080765176557,NA
NP_060610.2,master,8.90838267021851,NA
NP_068749.3,master,4.593528410159933,NA
NP_001015885.1,master,inf,0.5364174553916397
NP_005853.2,master,inf,0.8871108408300493
NP_001009608.1,master,7.6362457357864955,NA
NP_002007.1,master,inf,1.1153778523126374
NP_060473.2,master,5.894123127949759,0.09875255637982387
NP_001011550.1,master,inf,NA
NP_001010972.1,master,inf,NA
NP_060139.2,master,7.956828826372112,0.18623370957613172
NP_787080.2,master,4.424315322290947,0.42215975346151613
NP_003003.3,master,inf,0.6095884879444113
NP_002421.3,master,6.491109664469608,0.8045800368121124
NP_005372.2,master,inf,0.13857374974548262
NP_057427.3,master,inf,-0.040518003202144395
NP_076965.2,master,4.819058745698441,NA
NP_068818.4,master,inf,NA
NP_002735.3,master,5.686428507278693,0.3067966461241435
NP_001003892.1,master,5.238459284295761,NA
NP_002481.2,master,inf,1.0615593514272674
NP_003153.2,master,inf,NA
NP_001003693.1,master,4.446561360127221,0.1718227890849815
NP_055365.2,master,13.219789940602157,0.38787426771251277
NP_004308.2,master,inf,NA
NP_115662.2,master,10.853227684729713,NA
NP_077008.2,master,5.866248931623708,NA
NP_002366.2,master,3.2818055199957246,0.021156317729532182
NP_997223.1,master,4.100111620145585,NA
NP_005434.4,master,inf,NA
NP_055830.1,master,11.580758625117173,0.0652403078159241
NP_036355.2,master,14.18373775854886,0.17985308434266745
NP_004252.2,master,15.653559774527022,NA
NP_963847.1,master,15.255619765854984,NA
NP_004095.4,master,inf,0.9351158088717135
NP_004414.3,master,inf,0.0218436331561181
NP_891552.1,master,14.091266910070548,NA
NP_054888.2,master,inf,0.40383924789277903
NP_919269.2,master,3.5417564952532357,0.014710565467466036
NP_116288.2,master,6.091330266358064,NA
NP_003469.2,master,inf,0.8582695640123469
NP_059980.2,master,inf,NA
NP_006393.2,master,inf,NA
NP_060023.1,master,inf,0.29327794314347394
NP_940818.1,master,inf,0.02723443269572029
NP_940910.1,master,7.744963823662131,NA
NP_002145.3,master,inf,0.13589970519446684
NP_937885.1,master,3.5290646105745993,0.013384539736195609
NP_055731.2,master,inf,0.5474966300414736
NP_057105.2,master,inf,NA
NP_079034.3,master,6.815535932007901,NA
NP_006500.2,master,inf,NA
NP_919307.1,master,10.20414772023903,NA
NP_899059.1,master,inf,NA
NP_002146.2,master,inf,0.6234834522581016
NP_057191.2,master,inf,0.9923291164325185
NP_878274.1,master,6.25379558543268,0.23716692006320594
NP_057190.2,master,inf,0.9573797200898023
NP_065109.1,master,4.8981910567688995,NA
NP_116584.2,master,9.195019671641148,0.1051361321719773
NP_006409.3,master,inf,0.22111296598278257
NP_000945.3,master,inf,NA
NP_003239.2,master,7.79578281218914,0.7999510120848008
NP_653190.2,master,inf,NA
NP_078867.2,master,inf,0.06160695664666239
NP_060544.2,master,inf,1.3901410807276913
NP_001545.2,master,inf,NA
NP_848602.1,master,10.512922907805752,NA
NP_006088.2,master,inf,NA
NP_808800.1,master,inf,NA
NP_001494.2,master,inf,NA
NP_001487.2,master,9.391871148949573,0.33296688048444767
NP_665874.1,master,3.9492859769338104,NA
NP_665741.1,master,inf,0.040302053951840264
NP_005698.1,master,8.634340179995727,NA
NP_004831.1,master,10.38785185250597,0.10894169083004863
NP_663729.1,master,inf,0.36577450608348144
NP_065166.2,master,inf,0.9573797200898023
NP_653171.1,master,inf,1.0615593514272674
NP_003360.2,master,inf,0.5458964810864102
NP_660215.1,master,12.742668685882494,NA
NP_001439.2,master,inf,0.01394866981702299
NP_060495.2,master,inf,0.7999510120848008
NP_002624.2,master,inf,0.02723443269572029
NP_001679.2,master,inf,0.017491863984908415
NP_003376.2,master,inf,0.2440686164212436
NP_036605.2,master,inf,1.054320942503348
NP_009096.2,master,inf,NA
NP_002853.2,master,inf,0.31371714769479936
NP_006800.2,master,inf,NA
NP_006471.2,master,inf,NA
NP_009149.2,master,9.042802863958231,NA
NP_644812.1,master,12.480956843317163,NA
NP_644815.1,master,inf,NA
NP_071926.4,master,inf,0.09497612525414847
NP_116038.4,master,inf,NA
NP_005501.2,master,13.893891929837391,0.6488622365085409
NP_005314.2,master,1.8017652042137757,0.023758890048325543
NP_056238.2,master,inf,0.017491863984908415
NP_619729.1,master,3.0461474345682555,NA
NP_060650.2,master,inf,0.09276410350952864
NP_620160.1,master,inf,0.023758890048325543
NP_057002.2,master,7.713738550143975,NA
NP_619634.1,master,inf,0.6248164449752046
NP_057439.2,master,7.660850530623212,0.17704018735843555
NP_000137.2,master,inf,NA
NP_060267.2,master,inf,0.04426045691490439
NP_036244.2,master,inf,0.060825048400051485
NP_005549.2,master,inf,0.650337130747024
NP_005225.2,master,9.311646405104657,NA
NP_543145.1,master,5.552120194216464,NA
NP_612455.1,master,10.427452434868302,NA
NP_612426.1,master,inf,NA
NP_542193.3,master,8.765623621098737,NA
NP_056273.2,master,inf,0.1675463806309601
NP_006244.2,master,inf,NA
NP_006444.2,master,inf,NA
NP_001889.2,master,4.608958028467372,NA
NP_597724.1,master,7.625049882463895,NA
NP_570719.1,master,inf,NA
NP_075068.2,master,inf,0.21823530866353122
NP_079470.1,master,inf,0.45594375910814616
NP_002116.2,master,8.809075143146078,0.09883180290943502
NP_570138.1,master,3.484182422214288,0.9774345207220152
NP_002113.2,master,8.637559446279838,NA
NP_005774.2,master,inf,0.4729141503353733
NP_542378.1,master,5.812011652985473,0.29154994292519293
NP_110442.1,master,9.722591396556773,0.9968169340102434
NP_071387.1,master,inf,0.33296688048444767
NP_054722.2,master,inf,0.7132465685206641
NP_115998.2,master,5.39415421408719,0.07996172796771032
NP_536724.1,master,15.176438519807359,NA
NP_064562.1,master,6.193034958985071,1.4265842512238767
NP_490647.1,master,10.194631234329679,0.6781730141937955
NP_071393.2,master,inf,NA
NP_001853.2,master,inf,0.1918304476742352
NP_004617.2,master,3.780783818968008,NA
NP_005361.2,master,inf,NA
NP_444505.1,master,inf,NA
NP_443183.1,master,inf,NA
NP_443077.1,master,inf,NA
NP_004350.1,master,inf,NA
NP_036308.1,master,6.194423458372175,NA
NP_219482.1,master,inf,0.3720106940618772
NP_003132.2,master,inf,0.09176632322324822
NP_002878.2,master,inf,0.8303550459048054
